graph_density,alpha,beta,num_cities,split_count,improvement_factor,tour_sequence,distances_between_cities,gold_carried_at_each_step,status,error
0.5,0.1,0.1,15,3,1.6415,"[7, 13, 12, 10, 9, 3, 11, 1, 0, 6, 5, 2, 14, 8, 0, 4, 0]","[0.1849, 0.3462, 0.1612, 0.2857, 0.1681, 0.2353, 0.2256, 0.4093, 0.3534, 0.2922, 0.2809, 0.6069, 0.7373, 0.4396, 0.3752, 0.3752]","[130.7916, 831.3564, 1664.2019, 2334.3461, 2562.0286, 2888.5281, 3326.2429, 4071.2603, 0.0, 190.2819, 660.3681, 1627.9104, 1940.9646, 2417.1939, 0.0, 371.0892, 0.0]",success,
0.5,0.1,0.5,15,7,1.308,"[8, 0, 10, 12, 0, 11, 1, 0, 9, 3, 6, 0, 4, 0, 14, 5, 2, 0, 7, 13, 0]","[0.4396, 0.618, 0.1612, 0.6151, 0.6227, 0.2256, 0.4093, 0.5554, 0.1681, 0.1229, 0.3534, 0.3752, 0.3752, 0.8183, 0.326, 0.2809, 0.9239, 0.2786, 0.1849, 0.4574]","[476.2292, 0.0, 670.1442, 1502.9897, 0.0, 437.7148, 1182.7322, 0.0, 227.6824, 554.182, 744.4639, 0.0, 371.0892, 0.0, 313.0543, 783.1405, 1750.6828, 0.0, 130.7916, 831.3564, 0.0]",success,
0.5,0.1,0.9,15,11,1.0593,"[2, 5, 0, 9, 3, 0, 13, 0, 14, 0, 4, 0, 7, 0, 8, 0, 6, 0, 10, 0, 11, 1, 0, 12, 0]","[0.2809, 0.6456, 0.5554, 0.1681, 0.3873, 0.4574, 0.4574, 0.8183, 0.8183, 0.3752, 0.3752, 0.2786, 0.2786, 0.4396, 0.4396, 0.3534, 0.3534, 0.618, 0.618, 0.6227, 0.2256, 0.4093, 0.6151, 0.6151]","[967.5422, 1437.6285, 0.0, 227.6824, 554.182, 0.0, 700.5648, 0.0, 313.0543, 0.0, 371.0892, 0.0, 130.7916, 0.0, 476.2292, 0.0, 190.2819, 0.0, 670.1442, 0.0, 437.7148, 1182.7322, 0.0, 832.8455, 0.0]",success,
0.5,0.1,1.0,15,9,1.0082,"[10, 0, 12, 0, 13, 0, 2, 5, 6, 0, 9, 3, 0, 8, 0, 11, 1, 0, 14, 7, 0, 4, 0]","[0.618, 0.6151, 0.6151, 0.4574, 0.4574, 0.9239, 0.2809, 0.2922, 0.3534, 0.5554, 0.1681, 0.3873, 0.4396, 0.4396, 0.6227, 0.2256, 0.4093, 0.8183, 0.5398, 0.2786, 0.3752, 0.3752]","[670.1442, 0.0, 832.8455, 0.0, 700.5648, 0.0, 967.5422, 1437.6285, 1627.9104, 0.0, 227.6824, 554.182, 0.0, 476.2292, 0.0, 437.7148, 1182.7322, 0.0, 313.0543, 443.8459, 0.0, 371.0892, 0.0]",success,
0.5,0.1,1.1,15,33,1.0589,"[7, 12, 7, 0, 7, 12, 7, 0, 3, 11, 3, 0, 6, 2, 6, 0, 13, 0, 1, 0, 6, 2, 6, 0, 7, 12, 7, 0, 3, 9, 3, 0, 1, 0, 1, 0, 6, 2, 6, 0, 6, 2, 6, 0, 1, 0, 3, 0, 7, 14, 7, 0, 8, 0, 6, 5, 6, 0, 13, 0, 4, 0, 7, 12, 7, 0, 6, 2, 6, 0, 6, 5, 6, 0, 7, 10, 7, 0, 7, 10, 7, 0, 8, 0, 7, 10, 7, 0, 6, 0, 13, 0, 13, 0, 4, 0, 3, 11, 3, 0, 7, 0]","[0.3366, 0.3366, 0.2786, 0.2786, 0.3366, 0.3366, 0.2786, 0.3873, 0.2353, 0.2353, 0.3873, 0.3534, 0.5705, 0.5705, 0.3534, 0.4574, 0.4574, 0.4093, 0.4093, 0.3534, 0.5705, 0.5705, 0.3534, 0.2786, 0.3366, 0.3366, 0.2786, 0.3873, 0.1681, 0.1681, 0.3873, 0.4093, 0.4093, 0.4093, 0.4093, 0.3534, 0.5705, 0.5705, 0.3534, 0.3534, 0.5705, 0.5705, 0.3534, 0.4093, 0.4093, 0.3873, 0.3873, 0.2786, 0.5398, 0.5398, 0.2786, 0.4396, 0.4396, 0.3534, 0.2922, 0.2922, 0.3534, 0.4574, 0.4574, 0.3752, 0.3752, 0.2786, 0.3366, 0.3366, 0.2786, 0.3534, 0.5705, 0.5705, 0.3534, 0.3534, 0.2922, 0.2922, 0.3534, 0.2786, 0.3394, 0.3394, 0.2786, 0.2786, 0.3394, 0.3394, 0.2786, 0.4396, 0.4396, 0.2786, 0.3394, 0.3394, 0.2786, 0.3534, 0.3534, 0.4574, 0.4574, 0.4574, 0.4574, 0.3752, 0.3752, 0.3873, 0.2353, 0.2353, 0.3873, 0.2786, 0.2786]","[0.0, 208.2114, 208.2114, 0.0, 0.0, 208.2114, 208.2114, 0.0, 0.0, 218.8574, 218.8574, 0.0, 0.0, 193.5084, 193.5084, 0.0, 175.1412, 0.0, 186.2543, 0.0, 0.0, 193.5084, 193.5084, 0.0, 0.0, 208.2114, 208.2114, 0.0, 0.0, 227.6824, 227.6824, 0.0, 186.2543, 0.0, 186.2543, 0.0, 0.0, 193.5084, 193.5084, 0.0, 0.0, 193.5084, 193.5084, 0.0, 186.2543, 0.0, 326.4995, 0.0, 0.0, 313.0543, 313.0543, 0.0, 238.1146, 0.0, 0.0, 235.0431, 235.0431, 0.0, 175.1412, 0.0, 185.5446, 0.0, 0.0, 208.2114, 208.2114, 0.0, 0.0, 193.5084, 193.5084, 0.0, 0.0, 235.0431, 235.0431, 0.0, 0.0, 223.3814, 223.3814, 0.0, 0.0, 223.3814, 223.3814, 0.0, 238.1146, 0.0, 0.0, 223.3814, 223.3814, 0.0, 190.2819, 0.0, 175.1412, 0.0, 175.1412, 0.0, 185.5446, 0.0, 0.0, 218.8574, 218.8574, 0.0, 130.7916, 0.0]",success,
0.5,0.1,1.2,15,76,1.2751,"[7, 12, 7, 0, 6, 2, 6, 0, 6, 2, 6, 0, 7, 10, 7, 0, 6, 2, 6, 0, 7, 0, 3, 9, 3, 0, 3, 0, 6, 2, 6, 0, 6, 2, 6, 0, 6, 2, 6, 0, 7, 12, 7, 0, 7, 10, 7, 0, 7, 12, 7, 0, 7, 12, 7, 0, 6, 2, 6, 0, 6, 2, 6, 0, 7, 12, 7, 0, 7, 10, 7, 0, 6, 2, 6, 0, 7, 12, 7, 0, 7, 12, 7, 0, 6, 2, 6, 0, 7, 12, 7, 0, 7, 10, 7, 0, 6, 2, 6, 0, 7, 10, 7, 0, 7, 10, 7, 0, 7, 10, 7, 0, 7, 10, 7, 0, 3, 11, 3, 0, 3, 11, 3, 0, 3, 11, 3, 0, 3, 11, 3, 0, 3, 11, 3, 0, 13, 0, 13, 0, 13, 0, 13, 0, 13, 0, 13, 0, 13, 0, 13, 0, 4, 0, 4, 0, 4, 0, 4, 0, 1, 0, 1, 0, 1, 0, 1, 0, 1, 0, 1, 0, 1, 0, 1, 0, 6, 5, 6, 0, 6, 5, 6, 0, 6, 5, 6, 0, 6, 5, 6, 0, 6, 5, 6, 0, 6, 0, 6, 0, 6, 2, 6, 0, 7, 12, 7, 0, 3, 0, 3, 0, 7, 14, 7, 0, 7, 14, 7, 0, 7, 14, 7, 0, 8, 0, 8, 0, 8, 0, 8, 0, 8, 0, 7, 12, 7, 0, 3, 9, 3, 0]","[0.3366, 0.3366, 0.2786, 0.3534, 0.5705, 0.5705, 0.3534, 0.3534, 0.5705, 0.5705, 0.3534, 0.2786, 0.3394, 0.3394, 0.2786, 0.3534, 0.5705, 0.5705, 0.3534, 0.2786, 0.2786, 0.3873, 0.1681, 0.1681, 0.3873, 0.3873, 0.3873, 0.3534, 0.5705, 0.5705, 0.3534, 0.3534, 0.5705, 0.5705, 0.3534, 0.3534, 0.5705, 0.5705, 0.3534, 0.2786, 0.3366, 0.3366, 0.2786, 0.2786, 0.3394, 0.3394, 0.2786, 0.2786, 0.3366, 0.3366, 0.2786, 0.2786, 0.3366, 0.3366, 0.2786, 0.3534, 0.5705, 0.5705, 0.3534, 0.3534, 0.5705, 0.5705, 0.3534, 0.2786, 0.3366, 0.3366, 0.2786, 0.2786, 0.3394, 0.3394, 0.2786, 0.3534, 0.5705, 0.5705, 0.3534, 0.2786, 0.3366, 0.3366, 0.2786, 0.2786, 0.3366, 0.3366, 0.2786, 0.3534, 0.5705, 0.5705, 0.3534, 0.2786, 0.3366, 0.3366, 0.2786, 0.2786, 0.3394, 0.3394, 0.2786, 0.3534, 0.5705, 0.5705, 0.3534, 0.2786, 0.3394, 0.3394, 0.2786, 0.2786, 0.3394, 0.3394, 0.2786, 0.2786, 0.3394, 0.3394, 0.2786, 0.2786, 0.3394, 0.3394, 0.2786, 0.3873, 0.2353, 0.2353, 0.3873, 0.3873, 0.2353, 0.2353, 0.3873, 0.3873, 0.2353, 0.2353, 0.3873, 0.3873, 0.2353, 0.2353, 0.3873, 0.3873, 0.2353, 0.2353, 0.3873, 0.4574, 0.4574, 0.4574, 0.4574, 0.4574, 0.4574, 0.4574, 0.4574, 0.4574, 0.4574, 0.4574, 0.4574, 0.4574, 0.4574, 0.4574, 0.4574, 0.3752, 0.3752, 0.3752, 0.3752, 0.3752, 0.3752, 0.3752, 0.3752, 0.4093, 0.4093, 0.4093, 0.4093, 0.4093, 0.4093, 0.4093, 0.4093, 0.4093, 0.4093, 0.4093, 0.4093, 0.4093, 0.4093, 0.4093, 0.4093, 0.3534, 0.2922, 0.2922, 0.3534, 0.3534, 0.2922, 0.2922, 0.3534, 0.3534, 0.2922, 0.2922, 0.3534, 0.3534, 0.2922, 0.2922, 0.3534, 0.3534, 0.2922, 0.2922, 0.3534, 0.3534, 0.3534, 0.3534, 0.3534, 0.3534, 0.5705, 0.5705, 0.3534, 0.2786, 0.3366, 0.3366, 0.2786, 0.3873, 0.3873, 0.3873, 0.3873, 0.2786, 0.5398, 0.5398, 0.2786, 0.2786, 0.5398, 0.5398, 0.2786, 0.2786, 0.5398, 0.5398, 0.2786, 0.4396, 0.4396, 0.4396, 0.4396, 0.4396, 0.4396, 0.4396, 0.4396, 0.4396, 0.4396, 0.2786, 0.3366, 0.3366, 0.2786, 0.3873, 0.1681, 0.1681, 0.3873]","[0.0, 83.2846, 83.2846, 0.0, 0.0, 80.6285, 80.6285, 0.0, 0.0, 80.6285, 80.6285, 0.0, 0.0, 83.768, 83.768, 0.0, 0.0, 80.6285, 80.6285, 0.0, 130.7916, 0.0, 0.0, 113.8412, 113.8412, 0.0, 108.8332, 0.0, 0.0, 80.6285, 80.6285, 0.0, 0.0, 80.6285, 80.6285, 0.0, 0.0, 80.6285, 80.6285, 0.0, 0.0, 83.2846, 83.2846, 0.0, 0.0, 83.768, 83.768, 0.0, 0.0, 83.2846, 83.2846, 0.0, 0.0, 83.2846, 83.2846, 0.0, 0.0, 80.6285, 80.6285, 0.0, 0.0, 80.6285, 80.6285, 0.0, 0.0, 83.2846, 83.2846, 0.0, 0.0, 83.768, 83.768, 0.0, 0.0, 80.6285, 80.6285, 0.0, 0.0, 83.2846, 83.2846, 0.0, 0.0, 83.2846, 83.2846, 0.0, 0.0, 80.6285, 80.6285, 0.0, 0.0, 83.2846, 83.2846, 0.0, 0.0, 83.768, 83.768, 0.0, 0.0, 80.6285, 80.6285, 0.0, 0.0, 83.768, 83.768, 0.0, 0.0, 83.768, 83.768, 0.0, 0.0, 83.768, 83.768, 0.0, 0.0, 83.768, 83.768, 0.0, 0.0, 87.543, 87.543, 0.0, 0.0, 87.543, 87.543, 0.0, 0.0, 87.543, 87.543, 0.0, 0.0, 87.543, 87.543, 0.0, 0.0, 87.543, 87.543, 0.0, 87.5706, 0.0, 87.5706, 0.0, 87.5706, 0.0, 87.5706, 0.0, 87.5706, 0.0, 87.5706, 0.0, 87.5706, 0.0, 87.5706, 0.0, 92.7723, 0.0, 92.7723, 0.0, 92.7723, 0.0, 92.7723, 0.0, 93.1272, 0.0, 93.1272, 0.0, 93.1272, 0.0, 93.1272, 0.0, 93.1272, 0.0, 93.1272, 0.0, 93.1272, 0.0, 93.1272, 0.0, 0.0, 94.0173, 94.0173, 0.0, 0.0, 94.0173, 94.0173, 0.0, 0.0, 94.0173, 94.0173, 0.0, 0.0, 94.0173, 94.0173, 0.0, 0.0, 94.0173, 94.0173, 0.0, 95.1409, 0.0, 95.1409, 0.0, 0.0, 80.6285, 80.6285, 0.0, 0.0, 83.2846, 83.2846, 0.0, 108.8332, 0.0, 108.8332, 0.0, 0.0, 104.3514, 104.3514, 0.0, 0.0, 104.3514, 104.3514, 0.0, 0.0, 104.3514, 104.3514, 0.0, 95.2458, 0.0, 95.2458, 0.0, 95.2458, 0.0, 95.2458, 0.0, 95.2458, 0.0, 0.0, 83.2846, 83.2846, 0.0, 0.0, 113.8412, 113.8412, 0.0]",success,
0.5,0.1,1.3,15,109,1.6199,"[7, 10, 7, 0, 6, 5, 6, 0, 3, 9, 3, 0, 7, 10, 7, 0, 13, 0, 3, 11, 3, 0, 4, 0, 6, 5, 6, 0, 6, 5, 6, 0, 7, 12, 7, 0, 7, 14, 7, 0, 6, 2, 6, 0, 7, 12, 7, 0, 1, 0, 6, 2, 6, 0, 13, 0, 1, 0, 1, 0, 1, 0, 6, 5, 6, 0, 3, 11, 3, 0, 7, 0, 3, 0, 7, 14, 7, 0, 8, 0, 13, 0, 13, 0, 4, 0, 1, 0, 7, 12, 7, 0, 6, 2, 6, 0, 1, 0, 7, 12, 7, 0, 4, 0, 6, 0, 6, 2, 6, 0, 1, 0, 1, 0, 6, 2, 6, 0, 6, 2, 6, 0, 6, 0, 8, 0, 13, 0, 6, 2, 6, 0, 3, 11, 3, 0, 6, 5, 6, 0, 7, 12, 7, 0, 7, 12, 7, 0, 6, 2, 6, 0, 7, 12, 7, 0, 6, 2, 6, 0, 7, 10, 7, 0, 6, 2, 6, 0, 6, 2, 6, 0, 7, 10, 7, 0, 8, 0, 1, 0, 8, 0, 6, 2, 6, 0, 7, 10, 7, 0, 7, 14, 7, 0, 7, 12, 7, 0, 6, 5, 6, 0, 13, 0, 6, 2, 6, 0, 7, 12, 7, 0, 7, 10, 7, 0, 6, 2, 6, 0, 7, 10, 7, 0, 6, 2, 6, 0, 8, 0, 3, 0, 7, 10, 7, 0, 1, 0, 8, 0, 6, 5, 6, 0, 7, 14, 7, 0, 7, 12, 7, 0, 7, 12, 7, 0, 1, 0, 8, 0, 7, 10, 7, 0, 7, 14, 7, 0, 3, 11, 3, 0, 1, 0, 7, 10, 7, 0, 7, 12, 7, 0, 7, 10, 7, 0, 6, 2, 6, 0, 13, 0, 6, 5, 6, 0, 13, 0, 4, 0, 3, 11, 3, 0, 3, 0, 3, 0, 6, 2, 6, 0, 4, 0, 3, 9, 3, 0, 7, 12, 7, 0, 3, 11, 3, 0, 3, 11, 3, 0, 13, 0, 13, 0, 6, 2, 6, 0, 7, 12, 7, 0, 3, 9, 3, 0, 13, 0, 3, 0]","[0.3394, 0.3394, 0.2786, 0.3534, 0.2922, 0.2922, 0.3534, 0.3873, 0.1681, 0.1681, 0.3873, 0.2786, 0.3394, 0.3394, 0.2786, 0.4574, 0.4574, 0.3873, 0.2353, 0.2353, 0.3873, 0.3752, 0.3752, 0.3534, 0.2922, 0.2922, 0.3534, 0.3534, 0.2922, 0.2922, 0.3534, 0.2786, 0.3366, 0.3366, 0.2786, 0.2786, 0.5398, 0.5398, 0.2786, 0.3534, 0.5705, 0.5705, 0.3534, 0.2786, 0.3366, 0.3366, 0.2786, 0.4093, 0.4093, 0.3534, 0.5705, 0.5705, 0.3534, 0.4574, 0.4574, 0.4093, 0.4093, 0.4093, 0.4093, 0.4093, 0.4093, 0.3534, 0.2922, 0.2922, 0.3534, 0.3873, 0.2353, 0.2353, 0.3873, 0.2786, 0.2786, 0.3873, 0.3873, 0.2786, 0.5398, 0.5398, 0.2786, 0.4396, 0.4396, 0.4574, 0.4574, 0.4574, 0.4574, 0.3752, 0.3752, 0.4093, 0.4093, 0.2786, 0.3366, 0.3366, 0.2786, 0.3534, 0.5705, 0.5705, 0.3534, 0.4093, 0.4093, 0.2786, 0.3366, 0.3366, 0.2786, 0.3752, 0.3752, 0.3534, 0.3534, 0.3534, 0.5705, 0.5705, 0.3534, 0.4093, 0.4093, 0.4093, 0.4093, 0.3534, 0.5705, 0.5705, 0.3534, 0.3534, 0.5705, 0.5705, 0.3534, 0.3534, 0.3534, 0.4396, 0.4396, 0.4574, 0.4574, 0.3534, 0.5705, 0.5705, 0.3534, 0.3873, 0.2353, 0.2353, 0.3873, 0.3534, 0.2922, 0.2922, 0.3534, 0.2786, 0.3366, 0.3366, 0.2786, 0.2786, 0.3366, 0.3366, 0.2786, 0.3534, 0.5705, 0.5705, 0.3534, 0.2786, 0.3366, 0.3366, 0.2786, 0.3534, 0.5705, 0.5705, 0.3534, 0.2786, 0.3394, 0.3394, 0.2786, 0.3534, 0.5705, 0.5705, 0.3534, 0.3534, 0.5705, 0.5705, 0.3534, 0.2786, 0.3394, 0.3394, 0.2786, 0.4396, 0.4396, 0.4093, 0.4093, 0.4396, 0.4396, 0.3534, 0.5705, 0.5705, 0.3534, 0.2786, 0.3394, 0.3394, 0.2786, 0.2786, 0.5398, 0.5398, 0.2786, 0.2786, 0.3366, 0.3366, 0.2786, 0.3534, 0.2922, 0.2922, 0.3534, 0.4574, 0.4574, 0.3534, 0.5705, 0.5705, 0.3534, 0.2786, 0.3366, 0.3366, 0.2786, 0.2786, 0.3394, 0.3394, 0.2786, 0.3534, 0.5705, 0.5705, 0.3534, 0.2786, 0.3394, 0.3394, 0.2786, 0.3534, 0.5705, 0.5705, 0.3534, 0.4396, 0.4396, 0.3873, 0.3873, 0.2786, 0.3394, 0.3394, 0.2786, 0.4093, 0.4093, 0.4396, 0.4396, 0.3534, 0.2922, 0.2922, 0.3534, 0.2786, 0.5398, 0.5398, 0.2786, 0.2786, 0.3366, 0.3366, 0.2786, 0.2786, 0.3366, 0.3366, 0.2786, 0.4093, 0.4093, 0.4396, 0.4396, 0.2786, 0.3394, 0.3394, 0.2786, 0.2786, 0.5398, 0.5398, 0.2786, 0.3873, 0.2353, 0.2353, 0.3873, 0.4093, 0.4093, 0.2786, 0.3394, 0.3394, 0.2786, 0.2786, 0.3366, 0.3366, 0.2786, 0.2786, 0.3394, 0.3394, 0.2786, 0.3534, 0.5705, 0.5705, 0.3534, 0.4574, 0.4574, 0.3534, 0.2922, 0.2922, 0.3534, 0.4574, 0.4574, 0.3752, 0.3752, 0.3873, 0.2353, 0.2353, 0.3873, 0.3873, 0.3873, 0.3873, 0.3873, 0.3534, 0.5705, 0.5705, 0.3534, 0.3752, 0.3752, 0.3873, 0.1681, 0.1681, 0.3873, 0.2786, 0.3366, 0.3366, 0.2786, 0.3873, 0.2353, 0.2353, 0.3873, 0.3873, 0.2353, 0.2353, 0.3873, 0.4574, 0.4574, 0.4574, 0.4574, 0.3534, 0.5705, 0.5705, 0.3534, 0.2786, 0.3366, 0.3366, 0.2786, 0.3873, 0.1681, 0.1681, 0.3873, 0.4574, 0.4574, 0.3873, 0.3873]","[0.0, 60.9222, 60.9222, 0.0, 0.0, 58.7608, 58.7608, 0.0, 0.0, 75.8941, 75.8941, 0.0, 0.0, 60.9222, 60.9222, 0.0, 63.6877, 0.0, 0.0, 62.5307, 62.5307, 0.0, 74.2178, 0.0, 0.0, 58.7608, 58.7608, 0.0, 0.0, 58.7608, 58.7608, 0.0, 0.0, 59.489, 59.489, 0.0, 0.0, 62.6109, 62.6109, 0.0, 0.0, 53.7523, 53.7523, 0.0, 0.0, 59.489, 59.489, 0.0, 62.0848, 0.0, 0.0, 53.7523, 53.7523, 0.0, 63.6877, 0.0, 62.0848, 0.0, 62.0848, 0.0, 62.0848, 0.0, 0.0, 58.7608, 58.7608, 0.0, 0.0, 62.5307, 62.5307, 0.0, 130.7916, 0.0, 65.2999, 0.0, 0.0, 62.6109, 62.6109, 0.0, 68.0327, 0.0, 63.6877, 0.0, 63.6877, 0.0, 74.2178, 0.0, 62.0848, 0.0, 0.0, 59.489, 59.489, 0.0, 0.0, 53.7523, 53.7523, 0.0, 62.0848, 0.0, 0.0, 59.489, 59.489, 0.0, 74.2178, 0.0, 95.1409, 0.0, 0.0, 53.7523, 53.7523, 0.0, 62.0848, 0.0, 62.0848, 0.0, 0.0, 53.7523, 53.7523, 0.0, 0.0, 53.7523, 53.7523, 0.0, 95.1409, 0.0, 68.0327, 0.0, 63.6877, 0.0, 0.0, 53.7523, 53.7523, 0.0, 0.0, 62.5307, 62.5307, 0.0, 0.0, 58.7608, 58.7608, 0.0, 0.0, 59.489, 59.489, 0.0, 0.0, 59.489, 59.489, 0.0, 0.0, 53.7523, 53.7523, 0.0, 0.0, 59.489, 59.489, 0.0, 0.0, 53.7523, 53.7523, 0.0, 0.0, 60.9222, 60.9222, 0.0, 0.0, 53.7523, 53.7523, 0.0, 0.0, 53.7523, 53.7523, 0.0, 0.0, 60.9222, 60.9222, 0.0, 68.0327, 0.0, 62.0848, 0.0, 68.0327, 0.0, 0.0, 53.7523, 53.7523, 0.0, 0.0, 60.9222, 60.9222, 0.0, 0.0, 62.6109, 62.6109, 0.0, 0.0, 59.489, 59.489, 0.0, 0.0, 58.7608, 58.7608, 0.0, 63.6877, 0.0, 0.0, 53.7523, 53.7523, 0.0, 0.0, 59.489, 59.489, 0.0, 0.0, 60.9222, 60.9222, 0.0, 0.0, 53.7523, 53.7523, 0.0, 0.0, 60.9222, 60.9222, 0.0, 0.0, 53.7523, 53.7523, 0.0, 68.0327, 0.0, 65.2999, 0.0, 0.0, 60.9222, 60.9222, 0.0, 62.0848, 0.0, 68.0327, 0.0, 0.0, 58.7608, 58.7608, 0.0, 0.0, 62.6109, 62.6109, 0.0, 0.0, 59.489, 59.489, 0.0, 0.0, 59.489, 59.489, 0.0, 62.0848, 0.0, 68.0327, 0.0, 0.0, 60.9222, 60.9222, 0.0, 0.0, 62.6109, 62.6109, 0.0, 0.0, 62.5307, 62.5307, 0.0, 62.0848, 0.0, 0.0, 60.9222, 60.9222, 0.0, 0.0, 59.489, 59.489, 0.0, 0.0, 60.9222, 60.9222, 0.0, 0.0, 53.7523, 53.7523, 0.0, 63.6877, 0.0, 0.0, 58.7608, 58.7608, 0.0, 63.6877, 0.0, 74.2178, 0.0, 0.0, 62.5307, 62.5307, 0.0, 65.2999, 0.0, 65.2999, 0.0, 0.0, 53.7523, 53.7523, 0.0, 74.2178, 0.0, 0.0, 75.8941, 75.8941, 0.0, 0.0, 59.489, 59.489, 0.0, 0.0, 62.5307, 62.5307, 0.0, 0.0, 62.5307, 62.5307, 0.0, 63.6877, 0.0, 63.6877, 0.0, 0.0, 53.7523, 53.7523, 0.0, 0.0, 59.489, 59.489, 0.0, 0.0, 75.8941, 75.8941, 0.0, 63.6877, 0.0, 65.2999, 0.0]",success,
0.5,0.25,1e-10,15,1,1.9118,"[8, 7, 14, 5, 2, 6, 3, 1, 11, 9, 10, 12, 13, 4, 0]","[0.1976, 0.5398, 0.326, 0.2809, 0.5705, 0.1229, 0.1318, 0.2256, 0.298, 0.2857, 0.1612, 0.3462, 0.5291, 0.3752]","[476.2292, 607.0208, 920.0751, 1390.1613, 2357.7036, 2547.9854, 2874.485, 3619.5024, 4057.2171, 4284.8996, 4955.0438, 5787.8893, 6488.4541, 6859.5434, 0.0]",success,
0.5,0.25,1e-05,15,1,1.9115,"[4, 13, 12, 10, 9, 11, 1, 3, 6, 5, 2, 14, 7, 8, 0]","[0.5291, 0.3462, 0.1612, 0.2857, 0.298, 0.2256, 0.1318, 0.1229, 0.2922, 0.2809, 0.6069, 0.5398, 0.1976, 0.4396]","[371.0892, 1071.6541, 1904.4996, 2574.6438, 2802.3262, 3240.041, 3985.0584, 4311.5579, 4501.8398, 4971.9261, 5939.4683, 6252.5226, 6383.3141, 6859.5434, 0.0]",success,
0.5,0.25,0.001,15,1,1.9082,"[8, 7, 14, 2, 5, 6, 3, 1, 11, 9, 10, 12, 13, 4, 0]","[0.1976, 0.5398, 0.6069, 0.2809, 0.2922, 0.1229, 0.1318, 0.2256, 0.298, 0.2857, 0.1612, 0.3462, 0.5291, 0.3752]","[476.2292, 607.0208, 920.0751, 1887.6173, 2357.7036, 2547.9854, 2874.485, 3619.5024, 4057.2171, 4284.8996, 4955.0438, 5787.8893, 6488.4541, 6859.5434, 0.0]",success,
0.5,0.25,0.1,15,3,1.6461,"[7, 8, 0, 6, 3, 1, 11, 9, 10, 12, 13, 0, 14, 5, 2, 4, 0]","[0.1976, 0.4396, 0.3534, 0.1229, 0.1318, 0.2256, 0.298, 0.2857, 0.1612, 0.3462, 0.4574, 0.8183, 0.326, 0.2809, 0.8155, 0.3752]","[130.7916, 607.0208, 0.0, 190.2819, 516.7814, 1261.7988, 1699.5136, 1927.196, 2597.3402, 3430.1857, 4130.7506, 0.0, 313.0543, 783.1405, 1750.6828, 2121.772, 0.0]",success,
0.5,0.25,0.5,15,9,1.2931,"[4, 0, 8, 0, 10, 12, 0, 11, 1, 0, 14, 5, 0, 2, 0, 6, 0, 7, 13, 0, 9, 3, 0]","[0.3752, 0.4396, 0.4396, 0.618, 0.1612, 0.6151, 0.6227, 0.2256, 0.4093, 0.8183, 0.326, 0.6456, 0.9239, 0.9239, 0.3534, 0.3534, 0.2786, 0.1849, 0.4574, 0.5554, 0.1681, 0.3873]","[371.0892, 0.0, 476.2292, 0.0, 670.1442, 1502.9897, 0.0, 437.7148, 1182.7322, 0.0, 313.0543, 783.1405, 0.0, 967.5422, 0.0, 190.2819, 0.0, 130.7916, 831.3564, 0.0, 227.6824, 554.182, 0.0]",success,
0.5,0.25,0.9,15,11,1.055,"[11, 1, 0, 7, 0, 13, 0, 2, 5, 0, 9, 3, 0, 6, 0, 14, 0, 4, 0, 12, 0, 10, 0, 8, 0]","[0.2256, 0.4093, 0.2786, 0.2786, 0.4574, 0.4574, 0.9239, 0.2809, 0.6456, 0.5554, 0.1681, 0.3873, 0.3534, 0.3534, 0.8183, 0.8183, 0.3752, 0.3752, 0.6151, 0.6151, 0.618, 0.618, 0.4396, 0.4396]","[437.7148, 1182.7322, 0.0, 130.7916, 0.0, 700.5648, 0.0, 967.5422, 1437.6285, 0.0, 227.6824, 554.182, 0.0, 190.2819, 0.0, 313.0543, 0.0, 371.0892, 0.0, 832.8455, 0.0, 670.1442, 0.0, 476.2292, 0.0]",success,
0.5,0.25,1.0,15,10,1.0027,"[9, 3, 0, 14, 0, 11, 0, 12, 7, 0, 10, 0, 4, 0, 2, 5, 6, 0, 8, 0, 13, 0, 1, 0]","[0.1681, 0.3873, 0.8183, 0.8183, 0.6227, 0.6227, 0.6151, 0.3366, 0.2786, 0.618, 0.618, 0.3752, 0.3752, 0.9239, 0.2809, 0.2922, 0.3534, 0.4396, 0.4396, 0.4574, 0.4574, 0.4093, 0.4093]","[227.6824, 554.182, 0.0, 313.0543, 0.0, 437.7148, 0.0, 832.8455, 963.6371, 0.0, 670.1442, 0.0, 371.0892, 0.0, 967.5422, 1437.6285, 1627.9104, 0.0, 476.2292, 0.0, 700.5648, 0.0, 745.0174, 0.0]",success,
